wd:Q6918739	Motufala	obo:GAZ_00017005	Motufala	wd:Q23442	island	obo:GAZ_00142121	Vaitupu	high		motufala		info(label-label,rdf(wd:Q6918739,rdfs:label,Motufala)-rdf(obo:GAZ_00017005,rdfs:label,Motufala),downcase)									
wd:Q692389	Nanded district	obo:GAZ_00018208	Nanded District	wd:Q1149652	district of India	obo:GAZ_00018196	Aurangabad Division	high		nanded district		info(label-label,rdf(wd:Q692389,rdfs:label,Nanded district)-rdf(obo:GAZ_00018208,rdfs:label,Nanded District),downcase)									
wd:Q6925644	Mountaineer Range	obo:GAZ_00023293	Mountaineer Range	wd:Q46831	mountain range	obo:GAZ_00004058	Victoria Land	high		mountaineer range		info(label-label,rdf(wd:Q6925644,rdfs:label,Mountaineer Range)-rdf(obo:GAZ_00023293,rdfs:label,Mountaineer Range),downcase)									
wd:Q693367	North Delhi district	obo:GAZ_00018480	North Delhi District	wd:Q1149652	district of India	obo:GAZ_00004188	National Capital Territory of Delhi	high		north delhi district		info(label-label,rdf(wd:Q693367,rdfs:label,North Delhi district)-rdf(obo:GAZ_00018480,rdfs:label,North Delhi District),downcase)									
wd:Q69378	Schwende District	obo:GAZ_00020164	Schwende District	wd:Q662914|wd:Q70208	district in Switzerland|municipality of Switzerland	obo:GAZ_00007991	Canton of Appenzell Innerrhoden	high		schwende district		info(label-label,rdf(wd:Q69378,rdfs:label,Schwende District)-rdf(obo:GAZ_00020164,rdfs:label,Schwende District),downcase)									
wd:Q6943048	Musoma Urban District	obo:GAZ_00014775	Musoma Urban District	wd:Q2409750	district of Tanzania	obo:GAZ_00014770	Mara Region	high		musoma urban district		info(label-label,rdf(wd:Q6943048,rdfs:label,Musoma Urban District)-rdf(obo:GAZ_00014775,rdfs:label,Musoma Urban District),downcase)									
wd:Q694349	Hollabrunn District	obo:GAZ_00019071	Hollabrunn District	wd:Q871419	district of Austria	obo:GAZ_00180009	Weinviertel	high		hollabrunn district		info(label-label,rdf(wd:Q694349,rdfs:label,Hollabrunn District)-rdf(obo:GAZ_00019071,rdfs:label,Hollabrunn District),downcase)									
wd:Q694449	Amstetten District	obo:GAZ_00019069	Amstetten District	wd:Q871419	district of Austria	obo:GAZ_00180007	Mostviertel	high		amstetten district		info(label-label,rdf(wd:Q694449,rdfs:label,Amstetten District)-rdf(obo:GAZ_00019069,rdfs:label,Amstetten District),downcase)									
wd:Q694452	Zwettl District	obo:GAZ_00019064	Zwettl District	wd:Q871419	district of Austria	obo:GAZ_00180010	Waldviertel	high		zwettl district		info(label-label,rdf(wd:Q694452,rdfs:label,Zwettl District)-rdf(obo:GAZ_00019064,rdfs:label,Zwettl District),downcase)									
wd:Q694463	Lilienfeld District	obo:GAZ_00019067	Lilienfeld District	wd:Q871419	district of Austria	obo:GAZ_00180007	Mostviertel	high		lilienfeld district		info(label-label,rdf(wd:Q694463,rdfs:label,Lilienfeld District)-rdf(obo:GAZ_00019067,rdfs:label,Lilienfeld District),downcase)									
wd:Q695048	Tain District	obo:GAZ_00023069	Tain District	wd:Q545769	district of Ghana	obo:GAZ_00000965	Brong-Ahafo Region	high		tain district		info(label-label,rdf(wd:Q695048,rdfs:label,Tain District)-rdf(obo:GAZ_00023069,rdfs:label,Tain District),downcase)									
wd:Q695265	Hormuz Island	obo:GAZ_00018524	Hormuz Island	wd:Q23442	island	obo:GAZ_00010554|obo:GAZ_00005295	Hormozgan Province|Persian Gulf	high		hormuz island		info(label-label,rdf(wd:Q695265,rdfs:label,Hormuz Island)-rdf(obo:GAZ_00018524,rdfs:label,Hormuz Island),downcase)									
wd:Q696985	Mbinga District	obo:GAZ_00014822	Mbinga District	wd:Q2409750	district of Tanzania	obo:GAZ_00014819	Ruvuma Region	high		mbinga district		info(label-label,rdf(wd:Q696985,rdfs:label,Mbinga District)-rdf(obo:GAZ_00014822,rdfs:label,Mbinga District),downcase)									
wd:Q6976531	Scalloway Islands	obo:GAZ_00001673	Scalloway Islands	wd:Q33837	archipelago	obo:GAZ_00155002|obo:GAZ_00001618	Northeast Atlantic Ocean coastal waters of the Shetland Islands|Mainland Group	high		scalloway islands		info(label-label,rdf(wd:Q6976531,rdfs:label,Scalloway Islands)-rdf(obo:GAZ_00001673,rdfs:label,Scalloway Islands),downcase)									
wd:Q697832	Kili Island	obo:GAZ_00014240	Kili Island	wd:Q1324426|wd:Q56061	coral island|administrative territorial entity	obo:GAZ_00014185|obo:GAZ_00007162	Municipality of Kili|Ralik Chain	high		kili island		info(label-label,rdf(wd:Q697832,rdfs:label,Kili Island)-rdf(obo:GAZ_00014240,rdfs:label,Kili Island),downcase)									
wd:Q6979551	North Brazil Current	obo:GAZ_00000340	North Brazil Current	wd:Q129558	ocean current	obo:GAZ_00000377	North Atlantic Ocean	high		north brazil current		info(label-label,rdf(wd:Q6979551,rdfs:label,North Brazil Current)-rdf(obo:GAZ_00000340,rdfs:label,North Brazil Current),downcase)									
wd:Q699582	Innsbruck-Land District	obo:GAZ_00019116	Innsbruck-Land District	wd:Q871419	district of Austria	obo:GAZ_00103421	North Tyrol	high		innsbruck-land district		info(label-label,rdf(wd:Q699582,rdfs:label,Innsbruck-Land District)-rdf(obo:GAZ_00019116,rdfs:label,Innsbruck-Land District),downcase)									
wd:Q700015	Utirik Atoll	obo:GAZ_00014211	Utirik Atoll	wd:Q42523|wd:Q56061	atoll|administrative territorial entity	obo:GAZ_00007163|obo:GAZ_00014208	Ratak Chain|Municipality of Utirik	high		utirik atoll		info(label-label,rdf(wd:Q700015,rdfs:label,Utirik Atoll)-rdf(obo:GAZ_00014211,rdfs:label,Utirik Atoll),downcase)									
wd:Q7003	Dijon	obo:GAZ_00012733	Dijon	wd:Q484170|wd:Q1549591	commune of France|big city	obo:GAZ_00003382|obo:GAZ_00003452	populated place, Metropolitan France|Commune of Dijon	high		dijon		info(label-label,rdf(wd:Q7003,rdfs:label,Dijon)-rdf(obo:GAZ_00012733,rdfs:label,Dijon),downcase)									
wd:Q700351	arrondissement of Agen	obo:GAZ_00013187	Arrondissement of Agen	wd:Q194203	arrondissement of France	obo:GAZ_00003335	Department of Lot-et-Garonne	high		arrondissement of agen		info(label-label,rdf(wd:Q700351,rdfs:label,arrondissement of Agen)-rdf(obo:GAZ_00013187,rdfs:label,Arrondissement of Agen),downcase)									
wd:Q700367	arrondissement of Ajaccio	obo:GAZ_00009325	Arrondissement of Ajaccio	wd:Q194203	arrondissement of France	obo:GAZ_00003368	Department of Corse-du-Sud	high		arrondissement of ajaccio		info(label-label,rdf(wd:Q700367,rdfs:label,arrondissement of Ajaccio)-rdf(obo:GAZ_00009325,rdfs:label,Arrondissement of Ajaccio),downcase)									
wd:Q700375	arrondissement of Albertville	obo:GAZ_00009387	Arrondissement of Albertville	wd:Q194203	arrondissement of France	obo:GAZ_00003446	Department of Savoie	high		arrondissement of albertville		info(label-label,rdf(wd:Q700375,rdfs:label,arrondissement of Albertville)-rdf(obo:GAZ_00009387,rdfs:label,Arrondissement of Albertville),downcase)									
wd:Q700392	arrondissement of Altkirch	obo:GAZ_00013251	Arrondissement of Altkirch	wd:Q194203	arrondissement of France	obo:GAZ_00003330	Department of Haut-Rhin	high		arrondissement of altkirch		info(label-label,rdf(wd:Q700392,rdfs:label,arrondissement of Altkirch)-rdf(obo:GAZ_00013251,rdfs:label,Arrondissement of Altkirch),downcase)									
wd:Q700410	arrondissement of Amiens	obo:GAZ_00013279	Arrondissement of Amiens	wd:Q194203	arrondissement of France	obo:GAZ_00003426	Department of Somme	high		arrondissement of amiens		info(label-label,rdf(wd:Q700410,rdfs:label,arrondissement of Amiens)-rdf(obo:GAZ_00013279,rdfs:label,Arrondissement of Amiens),downcase)									
wd:Q700451	arrondissement of Apt	obo:GAZ_00009389	Arrondissement of Apt	wd:Q194203	arrondissement of France	obo:GAZ_00006554	Department of Vaucluse	high		arrondissement of apt		info(label-label,rdf(wd:Q700451,rdfs:label,arrondissement of Apt)-rdf(obo:GAZ_00009389,rdfs:label,Arrondissement of Apt),downcase)									
wd:Q700495	arrondissement of Arras	obo:GAZ_00013238	Arrondissement of Arras	wd:Q194203	arrondissement of France	obo:GAZ_00003416	Department of Pas-de-Calais	high		arrondissement of arras		info(label-label,rdf(wd:Q700495,rdfs:label,arrondissement of Arras)-rdf(obo:GAZ_00013238,rdfs:label,Arrondissement of Arras),downcase)									
wd:Q700507	arrondissement of Aubusson	obo:GAZ_00013148	Arrondissement of Aubusson	wd:Q194203	arrondissement of France	obo:GAZ_00003398	Department of Creuse	high		arrondissement of aubusson		info(label-label,rdf(wd:Q700507,rdfs:label,arrondissement of Aubusson)-rdf(obo:GAZ_00013148,rdfs:label,Arrondissement of Aubusson),downcase)									
wd:Q700509	arrondissement of Auch	obo:GAZ_00013164	Arrondissement of Auch	wd:Q194203	arrondissement of France	obo:GAZ_00003409	Department of Gers	high		arrondissement of auch		info(label-label,rdf(wd:Q700509,rdfs:label,arrondissement of Auch)-rdf(obo:GAZ_00013164,rdfs:label,Arrondissement of Auch),downcase)									
wd:Q700557	arrondissement of Avranches	obo:GAZ_00013197	Arrondissement of Avranches	wd:Q194203	arrondissement of France	obo:GAZ_00003344	Department of Manche	high		arrondissement of avranches		info(label-label,rdf(wd:Q700557,rdfs:label,arrondissement of Avranches)-rdf(obo:GAZ_00013197,rdfs:label,Arrondissement of Avranches),downcase)									
wd:Q700664	arrondissement of Bernay	obo:GAZ_00013153	Arrondissement of Bernay	wd:Q194203	arrondissement of France	obo:GAZ_00003377	Department of Eure	high		arrondissement of bernay		info(label-label,rdf(wd:Q700664,rdfs:label,arrondissement of Bernay)-rdf(obo:GAZ_00013153,rdfs:label,Arrondissement of Bernay),downcase)									
wd:Q700697	arrondissement of Bordeaux	obo:GAZ_00009290	Arrondissement of Bordeaux	wd:Q194203	arrondissement of France	obo:GAZ_00003333	Department of Gironde	high		arrondissement of bordeaux		info(label-label,rdf(wd:Q700697,rdfs:label,arrondissement of Bordeaux)-rdf(obo:GAZ_00009290,rdfs:label,Arrondissement of Bordeaux),downcase)									
wd:Q700748	arrondissement of Briey	obo:GAZ_00013209	Arrondissement of Briey	wd:Q194203	arrondissement of France	obo:GAZ_00003401	Department of Meurthe-et-Moselle	high		arrondissement of briey		info(label-label,rdf(wd:Q700748,rdfs:label,arrondissement of Briey)-rdf(obo:GAZ_00013209,rdfs:label,Arrondissement of Briey),downcase)									
wd:Q700795	arrondissement of Cahors	obo:GAZ_00013184	Arrondissement of Cahors	wd:Q194203	arrondissement of France	obo:GAZ_00003410	Department of Lot	high		arrondissement of cahors		info(label-label,rdf(wd:Q700795,rdfs:label,arrondissement of Cahors)-rdf(obo:GAZ_00013184,rdfs:label,Arrondissement of Cahors),downcase)									
wd:Q700811	arrondissement of Calvi	obo:GAZ_00013140	Arrondissement of Calvi	wd:Q194203	arrondissement of France	obo:GAZ_00003369	Department of Haute-Cors	high		arrondissement of calvi		info(label-label,rdf(wd:Q700811,rdfs:label,arrondissement of Calvi)-rdf(obo:GAZ_00013140,rdfs:label,Arrondissement of Calvi),downcase)									
wd:Q700839	arrondissement of Castellane	obo:GAZ_00013102	Arrondissement of Castellane	wd:Q194203	arrondissement of France	obo:GAZ_00003433	Department of Alpes-de-Haute-Provence	high		arrondissement of castellane		info(label-label,rdf(wd:Q700839,rdfs:label,arrondissement of Castellane)-rdf(obo:GAZ_00013102,rdfs:label,Arrondissement of Castellane),downcase)									
wd:Q700900	arrondissement of Chaumont	obo:GAZ_00013205	Arrondissement of Chaumont	wd:Q194203	arrondissement of France	obo:GAZ_00003366	Department of Haute-Marne	high		arrondissement of chaumont		info(label-label,rdf(wd:Q700900,rdfs:label,arrondissement of Chaumont)-rdf(obo:GAZ_00013205,rdfs:label,Arrondissement of Chaumont),downcase)									
wd:Q700916	arrondissement of Chinon	obo:GAZ_00009318	Arrondissement of Chinon	wd:Q194203	arrondissement of France	obo:GAZ_00003360	Department of Indre-et-Loire	high		arrondissement of chinon		info(label-label,rdf(wd:Q700916,rdfs:label,arrondissement of Chinon)-rdf(obo:GAZ_00009318,rdfs:label,Arrondissement of Chinon),downcase)									
wd:Q701005	arrondissement of Clamecy	obo:GAZ_00013226	Arrondissement of Clamecy	wd:Q194203	arrondissement of France	obo:GAZ_00003348	Department of Nievre	high		arrondissement of clamecy		info(label-label,rdf(wd:Q701005,rdfs:label,arrondissement of Clamecy)-rdf(obo:GAZ_00013226,rdfs:label,Arrondissement of Clamecy),downcase)									
wd:Q701034	arrondissement of Commercy	obo:GAZ_00013212	Arrondissement of Commercy	wd:Q194203	arrondissement of France	obo:GAZ_00003402	Department of Meuse	high		arrondissement of commercy		info(label-label,rdf(wd:Q701034,rdfs:label,arrondissement of Commercy)-rdf(obo:GAZ_00013212,rdfs:label,Arrondissement of Commercy),downcase)									
wd:Q701044	arrondissement of Condom	obo:GAZ_00013163	Arrondissement of Condom	wd:Q194203	arrondissement of France	obo:GAZ_00003409	Department of Gers	high		arrondissement of condom		info(label-label,rdf(wd:Q701044,rdfs:label,arrondissement of Condom)-rdf(obo:GAZ_00013163,rdfs:label,Arrondissement of Condom),downcase)									
wd:Q701047	arrondissement of Confolens	obo:GAZ_00013127	Arrondissement of Confolens	wd:Q194203	arrondissement of France	obo:GAZ_00003428	Department of Charente	high		arrondissement of confolens		info(label-label,rdf(wd:Q701047,rdfs:label,arrondissement of Confolens)-rdf(obo:GAZ_00013127,rdfs:label,Arrondissement of Confolens),downcase)									
wd:Q701155	arrondissement of Dreux	obo:GAZ_00013154	Arrondissement of Dreux	wd:Q194203	arrondissement of France	obo:GAZ_00003358	Department of Eure-et-Loire	high		arrondissement of dreux		info(label-label,rdf(wd:Q701155,rdfs:label,arrondissement of Dreux)-rdf(obo:GAZ_00013154,rdfs:label,Arrondissement of Dreux),downcase)									
wd:Q701227	arrondissement of Gap	obo:GAZ_00013103	Arrondissement of Gap	wd:Q194203	arrondissement of France	obo:GAZ_00003434	Department of Hautes-Alpes	high		arrondissement of gap		info(label-label,rdf(wd:Q701227,rdfs:label,arrondissement of Gap)-rdf(obo:GAZ_00013103,rdfs:label,Arrondissement of Gap),downcase)									
wd:Q701242	arrondissement of Gourdon	obo:GAZ_00013182	Arrondissement of Gourdon	wd:Q194203	arrondissement of France	obo:GAZ_00003410	Department of Lot	high		arrondissement of gourdon		info(label-label,rdf(wd:Q701242,rdfs:label,arrondissement of Gourdon)-rdf(obo:GAZ_00013182,rdfs:label,Arrondissement of Gourdon),downcase)									
wd:Q701253	arrondissement of Grasse	obo:GAZ_00009672	Arrondissement of Grasse	wd:Q194203	arrondissement of France	obo:GAZ_00003435	Department of Alpes-Maritimes	high		arrondissement of grasse		info(label-label,rdf(wd:Q701253,rdfs:label,arrondissement of Grasse)-rdf(obo:GAZ_00009672,rdfs:label,Arrondissement of Grasse),downcase)									
wd:Q701268	arrondissement of Guingamp	obo:GAZ_00013145	Arrondissement of Guingamp	wd:Q194203	arrondissement of France	obo:GAZ_00003352	Department of Cotes-d'Amor	high		arrondissement of guingamp		info(label-label,rdf(wd:Q701268,rdfs:label,arrondissement of Guingamp)-rdf(obo:GAZ_00013145,rdfs:label,Arrondissement of Guingamp),downcase)									
wd:Q701368	arrondissement of La Tour-du-Pin	obo:GAZ_00009379	Arrondissement of La Tour-du-Pin	wd:Q194203	arrondissement of France	obo:GAZ_00003443	Department of Isere	high		arrondissement of la tour-du-pin		info(label-label,rdf(wd:Q701368,rdfs:label,arrondissement of La Tour-du-Pin)-rdf(obo:GAZ_00009379,rdfs:label,Arrondissement of La Tour-du-Pin),downcase)									
wd:Q701370	arrondissement of La Rochelle	obo:GAZ_00013129	Arrondissement of La Rochelle	wd:Q194203	arrondissement of France	obo:GAZ_00003429	Department of Charente-Maritime	high		arrondissement of la rochelle		info(label-label,rdf(wd:Q701370,rdfs:label,arrondissement of La Rochelle)-rdf(obo:GAZ_00013129,rdfs:label,Arrondissement of La Rochelle),downcase)									
wd:Q701386	arrondissement of Langon	obo:GAZ_00009289	Arrondissement of Langon	wd:Q194203	arrondissement of France	obo:GAZ_00003333	Department of Gironde	high		arrondissement of langon		info(label-label,rdf(wd:Q701386,rdfs:label,arrondissement of Langon)-rdf(obo:GAZ_00009289,rdfs:label,Arrondissement of Langon),downcase)									
wd:Q701396	arrondissement of Langres	obo:GAZ_00013201	Arrondissement of Langres	wd:Q194203	arrondissement of France	obo:GAZ_00003366	Department of Haute-Marne	high		arrondissement of langres		info(label-label,rdf(wd:Q701396,rdfs:label,arrondissement of Langres)-rdf(obo:GAZ_00013201,rdfs:label,Arrondissement of Langres),downcase)									
wd:Q701465	arrondissement of Le Vigan	obo:GAZ_00013160	Arrondissement of Le Vigan	wd:Q194203	arrondissement of France	obo:GAZ_00003392	Department of Gard	high		arrondissement of le vigan		info(label-label,rdf(wd:Q701465,rdfs:label,arrondissement of Le Vigan)-rdf(obo:GAZ_00013160,rdfs:label,Arrondissement of Le Vigan),downcase)									
wd:Q701467	arrondissement of Lens	obo:GAZ_00013237	Arrondissement of Lens	wd:Q194203	arrondissement of France	obo:GAZ_00003416	Department of Pas-de-Calais	high		arrondissement of lens		info(label-label,rdf(wd:Q701467,rdfs:label,arrondissement of Lens)-rdf(obo:GAZ_00013237,rdfs:label,Arrondissement of Lens),downcase)									
wd:Q701477	arrondissement of Les Andelys	obo:GAZ_00009329	Arrondissement of Les Andelys	wd:Q194203	arrondissement of France	obo:GAZ_00003377	Department of Eure	high		arrondissement of les andelys		info(label-label,rdf(wd:Q701477,rdfs:label,arrondissement of Les Andelys)-rdf(obo:GAZ_00009329,rdfs:label,Arrondissement of Les Andelys),downcase)									
wd:Q701530	arrondissement of Limoux	obo:GAZ_00013116	Arrondissement of Limoux	wd:Q194203	arrondissement of France	obo:GAZ_00003391	Department of Aude	high		arrondissement of limoux		info(label-label,rdf(wd:Q701530,rdfs:label,arrondissement of Limoux)-rdf(obo:GAZ_00013116,rdfs:label,Arrondissement of Limoux),downcase)									
wd:Q701531	arrondissement of Lisieux	obo:GAZ_00013125	Arrondissement of Lisieux	wd:Q194203	arrondissement of France	obo:GAZ_00003343	Department of Calvados	high		arrondissement of lisieux		info(label-label,rdf(wd:Q701531,rdfs:label,arrondissement of Lisieux)-rdf(obo:GAZ_00013125,rdfs:label,Arrondissement of Lisieux),downcase)									
wd:Q701543	arrondissement of Loches	obo:GAZ_00013171	Arrondissement of Loches	wd:Q194203	arrondissement of France	obo:GAZ_00003360	Department of Indre-et-Loire	high		arrondissement of loches		info(label-label,rdf(wd:Q701543,rdfs:label,arrondissement of Loches)-rdf(obo:GAZ_00013171,rdfs:label,Arrondissement of Loches),downcase)									
wd:Q701562	arrondissement of Lorient	obo:GAZ_00013216	Arrondissement of Lorient	wd:Q194203	arrondissement of France	obo:GAZ_00003355	Department of Morbihan	high		arrondissement of lorient		info(label-label,rdf(wd:Q701562,rdfs:label,arrondissement of Lorient)-rdf(obo:GAZ_00013216,rdfs:label,Arrondissement of Lorient),downcase)									
wd:Q701616	arrondissement of Mamers	obo:GAZ_00013260	Arrondissement of Mamers	wd:Q194203	arrondissement of France	obo:GAZ_00003421	Department of Sarthe	high		arrondissement of mamers		info(label-label,rdf(wd:Q701616,rdfs:label,arrondissement of Mamers)-rdf(obo:GAZ_00013260,rdfs:label,Arrondissement of Mamers),downcase)									
wd:Q701646	arrondissement of Marseille	obo:GAZ_00009366	Arrondissement of Marseille	wd:Q194203	arrondissement of France	obo:GAZ_00003436	Department of Bouches-du-Rhone	high		arrondissement of marseille		info(label-label,rdf(wd:Q701646,rdfs:label,arrondissement of Marseille)-rdf(obo:GAZ_00009366,rdfs:label,Arrondissement of Marseille),downcase)									
wd:Q701711	arrondissement of Mirande	obo:GAZ_00009343	Arrondissement of Mirande	wd:Q194203	arrondissement of France	obo:GAZ_00003409	Department of Gers	high		arrondissement of mirande		info(label-label,rdf(wd:Q701711,rdfs:label,arrondissement of Mirande)-rdf(obo:GAZ_00009343,rdfs:label,Arrondissement of Mirande),downcase)									
wd:Q701724	arrondissement of Molsheim	obo:GAZ_00013245	Arrondissement of Molsheim	wd:Q194203	arrondissement of France	obo:GAZ_00003329	Department of Bas-Rhin	high		arrondissement of molsheim		info(label-label,rdf(wd:Q701724,rdfs:label,arrondissement of Molsheim)-rdf(obo:GAZ_00013245,rdfs:label,Arrondissement of Molsheim),downcase)									
wd:Q701744	arrondissement of Montargis	obo:GAZ_00009398	Arrondissement of Montargis	wd:Q194203	arrondissement of France	obo:GAZ_00006663	Department of Loiret	high		arrondissement of montargis		info(label-label,rdf(wd:Q701744,rdfs:label,arrondissement of Montargis)-rdf(obo:GAZ_00009398,rdfs:label,Arrondissement of Montargis),downcase)									
wd:Q701749	arrondissement of Montauban	obo:GAZ_00013284	Arrondissement of Montauban	wd:Q194203	arrondissement of France	obo:GAZ_00003413	Department of Tarn-et-Garonne	high		arrondissement of montauban		info(label-label,rdf(wd:Q701749,rdfs:label,arrondissement of Montauban)-rdf(obo:GAZ_00013284,rdfs:label,Arrondissement of Montauban),downcase)									
wd:Q701834	arrondissement of Moulins	obo:GAZ_00009297	Arrondissement of Moulins	wd:Q194203	arrondissement of France	obo:GAZ_00003338	Department of Allier	high		arrondissement of moulins		info(label-label,rdf(wd:Q701834,rdfs:label,arrondissement of Moulins)-rdf(obo:GAZ_00009297,rdfs:label,Arrondissement of Moulins),downcase)									
wd:Q701851	arrondissement of Muret	obo:GAZ_00013162	Arrondissement of Muret	wd:Q194203	arrondissement of France	obo:GAZ_00003408	Department of Haute-Garonne	high		arrondissement of muret		info(label-label,rdf(wd:Q701851,rdfs:label,arrondissement of Muret)-rdf(obo:GAZ_00013162,rdfs:label,Arrondissement of Muret),downcase)									
wd:Q701873	arrondissement of Nancy	obo:GAZ_00008488	Arrondissement of Nancy	wd:Q194203	arrondissement of France	obo:GAZ_00003401	Department of Meurthe-et-Moselle	high		arrondissement of nancy		info(label-label,rdf(wd:Q701873,rdfs:label,arrondissement of Nancy)-rdf(obo:GAZ_00008488,rdfs:label,Arrondissement of Nancy),downcase)									
wd:Q701903	arrondissement of Narbonne	obo:GAZ_00013115	Arrondissement of Narbonne	wd:Q194203	arrondissement of France	obo:GAZ_00003391	Department of Aude	high		arrondissement of narbonne		info(label-label,rdf(wd:Q701903,rdfs:label,arrondissement of Narbonne)-rdf(obo:GAZ_00013115,rdfs:label,Arrondissement of Narbonne),downcase)									
wd:Q701978	arrondissement of Nontron	obo:GAZ_00009287	Arrondissement of Nontron	wd:Q194203	arrondissement of France	obo:GAZ_00003332	Department of Dordogne	high		arrondissement of nontron		info(label-label,rdf(wd:Q701978,rdfs:label,arrondissement of Nontron)-rdf(obo:GAZ_00009287,rdfs:label,Arrondissement of Nontron),downcase)									
wd:Q702045	arrondissement of Pamiers	obo:GAZ_00013110	Arrondissement of Pamiers	wd:Q194203	arrondissement of France	obo:GAZ_00003406	Department of Ariege	high		arrondissement of pamiers		info(label-label,rdf(wd:Q702045,rdfs:label,arrondissement of Pamiers)-rdf(obo:GAZ_00013110,rdfs:label,Arrondissement of Pamiers),downcase)									
wd:Q702093	arrondissement of Poitiers	obo:GAZ_00013289	Arrondissement of Poitiers	wd:Q194203	arrondissement of France	obo:GAZ_00003431	Department of Vienne	high		arrondissement of poitiers		info(label-label,rdf(wd:Q702093,rdfs:label,arrondissement of Poitiers)-rdf(obo:GAZ_00013289,rdfs:label,Arrondissement of Poitiers),downcase)									
wd:Q702112	arrondissement of Pontoise	obo:GAZ_00009334	Arrondissement of Pontoise	wd:Q194203	arrondissement of France	obo:GAZ_00003389	Department of Val-d'Oise	high		arrondissement of pontoise		info(label-label,rdf(wd:Q702112,rdfs:label,arrondissement of Pontoise)-rdf(obo:GAZ_00009334,rdfs:label,Arrondissement of Pontoise),downcase)									
wd:Q702130	arrondissement of Privas	obo:GAZ_00009371	Arrondissement of Privas	wd:Q194203	arrondissement of France	obo:GAZ_00003441	Department of Ardeche	high		arrondissement of privas		info(label-label,rdf(wd:Q702130,rdfs:label,arrondissement of Privas)-rdf(obo:GAZ_00009371,rdfs:label,Arrondissement of Privas),downcase)									
wd:Q702180	arrondissement of Redon	obo:GAZ_00013166	Arrondissement of Redon	wd:Q194203	arrondissement of France	obo:GAZ_00003354	Department of Ille-et-Vilaine	high		arrondissement of redon		info(label-label,rdf(wd:Q702180,rdfs:label,arrondissement of Redon)-rdf(obo:GAZ_00013166,rdfs:label,Arrondissement of Redon),downcase)									
wd:Q702181	arrondissement of Reims	obo:GAZ_00009323	Arrondissement of Reims	wd:Q194203	arrondissement of France	obo:GAZ_00003365	Department of Marne	high		arrondissement of reims		info(label-label,rdf(wd:Q702181,rdfs:label,arrondissement of Reims)-rdf(obo:GAZ_00009323,rdfs:label,Arrondissement of Reims),downcase)									
wd:Q702409	arrondissement of Saint-Omer	obo:GAZ_00009347	Arrondissement of Saint-Omer	wd:Q194203	arrondissement of France	obo:GAZ_00003416	Department of Pas-de-Calais	high		arrondissement of saint-omer		info(label-label,rdf(wd:Q702409,rdfs:label,arrondissement of Saint-Omer)-rdf(obo:GAZ_00009347,rdfs:label,Arrondissement of Saint-Omer),downcase)									
wd:Q702509	arrondissement of Saverne	obo:GAZ_00013244	Arrondissement of Saverne	wd:Q194203	arrondissement of France	obo:GAZ_00003329	Department of Bas-Rhin	high		arrondissement of saverne		info(label-label,rdf(wd:Q702509,rdfs:label,arrondissement of Saverne)-rdf(obo:GAZ_00013244,rdfs:label,Arrondissement of Saverne),downcase)									
wd:Q702552	arrondissement of Soissons	obo:GAZ_00013096	Arrondissement of Soissons	wd:Q194203	arrondissement of France	obo:GAZ_00003424	Department of Aisne	high		arrondissement of soissons		info(label-label,rdf(wd:Q702552,rdfs:label,arrondissement of Soissons)-rdf(obo:GAZ_00013096,rdfs:label,Arrondissement of Soissons),downcase)									
wd:Q702591	arrondissement of Thiers	obo:GAZ_00009305	Arrondissement of Thiers	wd:Q194203	arrondissement of France	obo:GAZ_00003341	Department of Puy-de-Dome	high		arrondissement of thiers		info(label-label,rdf(wd:Q702591,rdfs:label,arrondissement of Thiers)-rdf(obo:GAZ_00009305,rdfs:label,Arrondissement of Thiers),downcase)									
wd:Q702629	arrondissement of Toul	obo:GAZ_00013208	Arrondissement of Toul	wd:Q194203	arrondissement of France	obo:GAZ_00003401	Department of Meurthe-et-Moselle	high		arrondissement of toul		info(label-label,rdf(wd:Q702629,rdfs:label,arrondissement of Toul)-rdf(obo:GAZ_00013208,rdfs:label,Arrondissement of Toul),downcase)									
wd:Q702642	arrondissement of Toulouse	obo:GAZ_00009345	Arrondissement of Toulouse	wd:Q194203	arrondissement of France	obo:GAZ_00003408	Department of Haute-Garonne	high		arrondissement of toulouse		info(label-label,rdf(wd:Q702642,rdfs:label,arrondissement of Toulouse)-rdf(obo:GAZ_00009345,rdfs:label,Arrondissement of Toulouse),downcase)									
wd:Q702672	arrondissement of Troyes	obo:GAZ_00013113	Arrondissement of Troyes	wd:Q194203	arrondissement of France	obo:GAZ_00003364	Department of Aube	high		arrondissement of troyes		info(label-label,rdf(wd:Q702672,rdfs:label,arrondissement of Troyes)-rdf(obo:GAZ_00013113,rdfs:label,Arrondissement of Troyes),downcase)									
wd:Q702750	arrondissement of Vesoul	obo:GAZ_00013254	Arrondissement of Vesoul	wd:Q194203	arrondissement of France	obo:GAZ_00003374	Department of Haute-Saone	high		arrondissement of vesoul		info(label-label,rdf(wd:Q702750,rdfs:label,arrondissement of Vesoul)-rdf(obo:GAZ_00013254,rdfs:label,Arrondissement of Vesoul),downcase)									
